Dest,DestCode,Origin,OriginCode,Migrants
"Virgin Islands, British ",VGB,"Korea, Democratic People’s Republic of",PRK,2.00
"Virgin Islands, British ",VGB,"Korea, Republic of",KOR,6.00
"Virgin Islands, British ",VGB,Kuwait,KWT,2.00
"Virgin Islands, British ",VGB,Kyrgyzstan,KGZ,3.00
"Virgin Islands, British ",VGB,Lao People’s Democratic Republic,LAO,2.00
"Virgin Islands, British ",VGB,Latvia,LVA,1.00
"Virgin Islands, British ",VGB,Lebanon,LBN,2.00
"Virgin Islands, British ",VGB,Lesotho,LSO,0.00
"Virgin Islands, British ",VGB,Liberia,LBR,0.00
"Virgin Islands, British ",VGB,Libyan Arab Jamahiriya,LBY,0.00
"Virgin Islands, British ",VGB,Liechtenstein,LIE,0.00
"Virgin Islands, British ",VGB,Lithuania,LTU,1.00
"Virgin Islands, British ",VGB,Luxembourg,LUX,0.00
"Virgin Islands, British ",VGB,Macau,MAC,0.00
"Virgin Islands, British ",VGB,"Macedonia, the former Yugoslav Republic of",MKD,1.00
"Virgin Islands, British ",VGB,Madagascar,MDG,1.15
"Virgin Islands, British ",VGB,Malawi,MWI,1.15
"Virgin Islands, British ",VGB,Malaysia,MYS,3.00
"Virgin Islands, British ",VGB,Maldives,MDV,0.00
"Virgin Islands, British ",VGB,Mali,MLI,6.90
"Virgin Islands, British ",VGB,Malta,MLT,0.00
"Virgin Islands, British ",VGB,Marshall Islands,MHL,0.00
"Virgin Islands, British ",VGB,Martinique,MTQ,0.00
"Virgin Islands, British ",VGB,Mauritania,MRT,0.00
"Virgin Islands, British ",VGB,Mauritius,MUS,1.15
"Virgin Islands, British ",VGB,Mayotte,MYT,0.00
"Virgin Islands, British ",VGB,Mexico,MEX,46.00
"Virgin Islands, British ",VGB,"Micronesia, Federated States of",FSM,0.00
"Virgin Islands, British ",VGB,"Moldova, Republic of",MDA,3.00
"Virgin Islands, British ",VGB,Monaco,MCO,0.00
"Virgin Islands, British ",VGB,Mongolia,MNG,0.00
"Virgin Islands, British ",VGB,Montserrat,MSR,0.00
"Virgin Islands, British ",VGB,Morocco,MAR,11.50
"Virgin Islands, British ",VGB,Mozambique,MOZ,3.45
"Virgin Islands, British ",VGB,Myanmar,MMR,1.00
"Virgin Islands, British ",VGB,Namibia,NAM,0.00
"Virgin Islands, British ",VGB,Nauru,NRU,0.00
"Virgin Islands, British ",VGB,Nepal,NPL,4.00
"Virgin Islands, British ",VGB,Netherlands,NLD,3.00
"Virgin Islands, British ",VGB,Netherlands Antilles,ANT,0.00
"Virgin Islands, British ",VGB,New Caledonia,NCL,0.00
"Virgin Islands, British ",VGB,New Zealand,NZL,2.00
"Virgin Islands, British ",VGB,Nicaragua,NIC,2.80
"Virgin Islands, British ",VGB,Niger,NER,2.30
"Virgin Islands, British ",VGB,Nigeria,NGA,19.87
"Virgin Islands, British ",VGB,Niue,NIU,0.00
"Virgin Islands, British ",VGB,Norfolk Island,NFK,0.00
"Virgin Islands, British ",VGB,Northern Mariana Islands,MNP,0.00
"Virgin Islands, British ",VGB,Norway,NOR,1.00
"Virgin Islands, British ",VGB,Oman,OMN,0.00
"Virgin Islands, British ",VGB,Pakistan,PAK,14.00
"Virgin Islands, British ",VGB,Palau,PLW,0.00
"Virgin Islands, British ",VGB,"Palestinian Territory, Occupied ",PSE,4.00
"Virgin Islands, British ",VGB,Panama,PAN,1.00
"Virgin Islands, British ",VGB,Papua New Guinea,PNG,0.00
"Virgin Islands, British ",VGB,Paraguay,PRY,2.00
"Virgin Islands, British ",VGB,Peru,PER,3.00
"Virgin Islands, British ",VGB,Philippines,PHL,14.00
"Virgin Islands, British ",VGB,Poland,POL,9.00
"Virgin Islands, British ",VGB,Portugal,PRT,8.00
"Virgin Islands, British ",VGB,Puerto Rico,PRI,7.00
"Virgin Islands, British ",VGB,Qatar,QAT,0.00
"Virgin Islands, British ",VGB,Reunion*,REU,0.00
"Virgin Islands, British ",VGB,Romania,ROM,4.00
"Virgin Islands, British ",VGB,Russian Federation,RUS,54.00
"Virgin Islands, British ",VGB,Rwanda,RWA,1.15
"Virgin Islands, British ",VGB,Saint Helena*,SHN,0.00
"Virgin Islands, British ",VGB,Saint Kitts and Nevis,KNA,1484.00
"Virgin Islands, British ",VGB,Saint Lucia,LCA,262.00
"Virgin Islands, British ",VGB,Saint Pierre and Miquelon*,SPM,0.00
"Virgin Islands, British ",VGB,Saint Vincent and the Grenadines,VCT,999.00
"Virgin Islands, British ",VGB,Samoa,WSM,0.00
"Virgin Islands, British ",VGB,San Marino,SMR,0.00
"Virgin Islands, British ",VGB,Sao Tome and Principe,STP,0.00
"Virgin Islands, British ",VGB,Saudi Arabia,SAU,1.00
"Virgin Islands, British ",VGB,Senegal,SEN,2.30
"Virgin Islands, British ",VGB,Serbia and Montenegro,SCG,7.00
"Virgin Islands, British ",VGB,Seychelles,SYC,0.00
"Virgin Islands, British ",VGB,Sierra Leone,SLE,0.00
"Virgin Islands, British ",VGB,Singapore,SGP,1.00
"Virgin Islands, British ",VGB,Slovakia,SVK,2.00
"Virgin Islands, British ",VGB,Slovenia,SVN,0.00
"Virgin Islands, British ",VGB,Solomon Islands,SLB,0.00
"Virgin Islands, British ",VGB,Somalia,SOM,2.30
"Virgin Islands, British ",VGB,South Africa,ZAF,3.45
"Virgin Islands, British ",VGB,Spain,ESP,6.00
"Virgin Islands, British ",VGB,Sri Lanka,LKA,4.00
"Virgin Islands, British ",VGB,Sudan,SDN,2.30
"Virgin Islands, British ",VGB,Suriname,SUR,1.00
"Virgin Islands, British ",VGB,Swaziland,SWZ,0.00
"Virgin Islands, British ",VGB,Sweden,SWE,1.00
"Virgin Islands, British ",VGB,Switzerland,CHE,2.00
"Virgin Islands, British ",VGB,Syrian Arab Republic,SYR,2.00
"Virgin Islands, British ",VGB,Taiwan,TWN,2.00
"Virgin Islands, British ",VGB,Tajikistan,TJK,4.00
"Virgin Islands, British ",VGB,"Tanzania, United Republic of",TZA,1.15
"Virgin Islands, British ",VGB,Thailand,THA,3.00
"Virgin Islands, British ",VGB,Timor Leste,TLS,0.00
"Virgin Islands, British ",VGB,Togo,TGO,1.15
"Virgin Islands, British ",VGB,Tokelau,TKL,0.00
"Virgin Islands, British ",VGB,Tonga,TON,0.00
"Virgin Islands, British ",VGB,Trinidad and Tobago,TTO,197.00
"Virgin Islands, British ",VGB,Tunisia,TUN,2.00
"Virgin Islands, British ",VGB,Turkey,TUR,12.00
"Virgin Islands, British ",VGB,Turkmenistan,TKM,1.00
"Virgin Islands, British ",VGB,Turks and Caicos,TCA,0.00
"Virgin Islands, British ",VGB,Tuvalu,TUV,0.00
"Virgin Islands, British ",VGB,Uganda,UGA,1.15
"Virgin Islands, British ",VGB,Ukraine,UKR,26.00
"Virgin Islands, British ",VGB,United Arab Emirates,ARE,0.00
"Virgin Islands, British ",VGB,United Kingdom,GBR,420.00
"Virgin Islands, British ",VGB,United States of America,USA,643.00
"Virgin Islands, British ",VGB,Uruguay,URY,1.00
"Virgin Islands, British ",VGB,Uzbekistan,UZB,11.00
"Virgin Islands, British ",VGB,Vanuatu,VUT,0.00
"Virgin Islands, British ",VGB,Venezuela,VEN,2.00
"Virgin Islands, British ",VGB,Viet Nam,VNM,9.00
"Virgin Islands, British ",VGB,"Virgin Islands, British ",VGB,0.00
"Virgin Islands, British ",VGB,"Virgin Islands, U.S.",VIR,541.00
"Virgin Islands, British ",VGB,Wallis and Futuna*,WLF,0.00
"Virgin Islands, British ",VGB,X,X,0.00
"Virgin Islands, British ",VGB,Yemen,YEM,2.00
"Virgin Islands, British ",VGB,Zambia,ZMB,1.15
"Virgin Islands, British ",VGB,Zimbabwe,ZWE,1.15
"Virgin Islands, U.S.",VIR,Afghanistan,AFG,41.00
"Virgin Islands, U.S.",VIR,Albania,ALB,12.00
"Virgin Islands, U.S.",VIR,Algeria,DZA,11.50
"Virgin Islands, U.S.",VIR,American Samoa,ASM,98.00
"Virgin Islands, U.S.",VIR,Andorra,AND,0.00
"Virgin Islands, U.S.",VIR,Angola,AGO,3.45
"Virgin Islands, U.S.",VIR,Anguilla,AIA,1097.00
"Virgin Islands, U.S.",VIR,Antigua & Barbuda,ATG,4808.00
"Virgin Islands, U.S.",VIR,Argentina,ARG,27.00
"Virgin Islands, U.S.",VIR,Armenia,ARM,14.00
"Virgin Islands, U.S.",VIR,Aruba,ABW,1.00
"Virgin Islands, U.S.",VIR,Australia,AUS,7.00
"Virgin Islands, U.S.",VIR,Austria,AUT,7.00
"Virgin Islands, U.S.",VIR,Azerbaijan,AZE,25.00
"Virgin Islands, U.S.",VIR,Bahamas,BHS,2.00
"Virgin Islands, U.S.",VIR,Bahrain,BHR,1.00
"Virgin Islands, U.S.",VIR,Bangladesh,BGD,93.00
"Virgin Islands, U.S.",VIR,Barbados,BRB,5.00
"Virgin Islands, U.S.",VIR,Belarus,BLR,29.00
"Virgin Islands, U.S.",VIR,Belgium,BEL,7.00
"Virgin Islands, U.S.",VIR,Belize,BLZ,2.00
"Virgin Islands, U.S.",VIR,Benin,BEN,3.45
"Virgin Islands, U.S.",VIR,Bermuda,BMU,0.00
"Virgin Islands, U.S.",VIR,Bhutan,BTN,0.00
"Virgin Islands, U.S.",VIR,Bolivia,BOL,25.13
"Virgin Islands, U.S.",VIR,Bosnia and Herzegovina,BIH,19.00
"Virgin Islands, U.S.",VIR,Botswana,BWA,0.00
"Virgin Islands, U.S.",VIR,Brazil,BRA,39.00
"Virgin Islands, U.S.",VIR,Brunei Darussalam,BRN,0.00
"Virgin Islands, U.S.",VIR,Bulgaria,BGR,13.00
"Virgin Islands, U.S.",VIR,Burkina Faso,BFA,8.05
"Virgin Islands, U.S.",VIR,Burundi,BDI,2.30
"Virgin Islands, U.S.",VIR,Cambodia,KHM,5.00
"Virgin Islands, U.S.",VIR,Cameroon,CMR,1.15
"Virgin Islands, U.S.",VIR,Canada,CAN,23.00
"Virgin Islands, U.S.",VIR,Cape Verde,CPV,1.15
"Virgin Islands, U.S.",VIR,Cayman Islands,CYM,136.00
"Virgin Islands, U.S.",VIR,Central African Republic,CAF,0.00
"Virgin Islands, U.S.",VIR,Chad,TCD,1.15
"Virgin Islands, U.S.",VIR,Chile,CHL,24.00
"Virgin Islands, U.S.",VIR,China,CHN,103.00
"Virgin Islands, U.S.",VIR,Colombia,COL,73.00
"Virgin Islands, U.S.",VIR,Comoros,COM,0.00
"Virgin Islands, U.S.",VIR,Congo,COG,1.15
"Virgin Islands, U.S.",VIR,"Congo, the Democratic Republic of the",COD,3.45
"Virgin Islands, U.S.",VIR,Cook Islands,COK,0.00
"Virgin Islands, U.S.",VIR,Costa Rica,CRI,8.25
"Virgin Islands, U.S.",VIR,Cote d'Ivoire,CIV,1.15
"Virgin Islands, U.S.",VIR,Croatia,HRV,9.00
"Virgin Islands, U.S.",VIR,Cuba,CUB,49.00
"Virgin Islands, U.S.",VIR,Cyprus,CYP,3.00
"Virgin Islands, U.S.",VIR,Czech Republic,CZE,6.00
"Virgin Islands, U.S.",VIR,Denmark,DNK,4.00
"Virgin Islands, U.S.",VIR,Djibouti,DJI,0.00
"Virgin Islands, U.S.",VIR,Dominica,DMA,4894.00
"Virgin Islands, U.S.",VIR,Dominican Republic,DOM,5580.29
"Virgin Islands, U.S.",VIR,Ecuador,ECU,43.68
"Virgin Islands, U.S.",VIR,Egypt,EGY,11.50
"Virgin Islands, U.S.",VIR,El Salvador,SLV,51.26
"Virgin Islands, U.S.",VIR,Equatorial Guinea,GNQ,0.00
"Virgin Islands, U.S.",VIR,Eritrea,ERI,3.45
"Virgin Islands, U.S.",VIR,Estonia,EST,3.00
"Virgin Islands, U.S.",VIR,Ethiopia,ETH,1.15
"Virgin Islands, U.S.",VIR,Falkland Islands (Malvinas)*,FLK,0.00
"Virgin Islands, U.S.",VIR,Faroe Islands,FRO,0.00
"Virgin Islands, U.S.",VIR,Fiji,FJI,3.00
"Virgin Islands, U.S.",VIR,Finland,FIN,5.00
"Virgin Islands, U.S.",VIR,France,FRA,26.00
"Virgin Islands, U.S.",VIR,French Guiana,GUF,0.00
"Virgin Islands, U.S.",VIR,French Polynesia,PYF,0.00
"Virgin Islands, U.S.",VIR,Gabon,GAB,0.00
"Virgin Islands, U.S.",VIR,Gambia,GMB,0.00
"Virgin Islands, U.S.",VIR,Georgia,GEO,19.00
"Virgin Islands, U.S.",VIR,Germany,DEU,65.00
"Virgin Islands, U.S.",VIR,Ghana,GHA,5.75
"Virgin Islands, U.S.",VIR,Gibraltar,GIB,0.00
"Virgin Islands, U.S.",VIR,Greece,GRC,14.00
"Virgin Islands, U.S.",VIR,Greenland,GRL,0.00
"Virgin Islands, U.S.",VIR,Grenada,GRD,3.00
"Virgin Islands, U.S.",VIR,Guadeloupe,GLP,1509.00
"Virgin Islands, U.S.",VIR,Guam,GUM,213.00
"Virgin Islands, U.S.",VIR,Guatemala,GTM,58.87
"Virgin Islands, U.S.",VIR,Guinea,GIN,3.45
"Virgin Islands, U.S.",VIR,Guinea-Bissau,GNB,1.15
"Virgin Islands, U.S.",VIR,Guyana,GUY,17.00
"Virgin Islands, U.S.",VIR,Haiti,HTI,505.00
"Virgin Islands, U.S.",VIR,Honduras,HND,38.99
"Virgin Islands, U.S.",VIR,Hong Kong,HKG,13.00
"Virgin Islands, U.S.",VIR,Hungary,HUN,6.00
"Virgin Islands, U.S.",VIR,Iceland,ISL,1.00
"Virgin Islands, U.S.",VIR,India,IND,144.00
"Virgin Islands, U.S.",VIR,Indonesia,IDN,29.00
"Virgin Islands, U.S.",VIR,"Iran, Islamic Republic of",IRN,15.00
"Virgin Islands, U.S.",VIR,Iraq,IRQ,17.00
"Virgin Islands, U.S.",VIR,Ireland,IRL,14.00
"Virgin Islands, U.S.",VIR,Israel,ISR,15.00
"Virgin Islands, U.S.",VIR,Italy,ITA,50.00
"Virgin Islands, U.S.",VIR,Jamaica,JAM,350.00
"Virgin Islands, U.S.",VIR,Japan,JPN,16.00
"Virgin Islands, U.S.",VIR,Jordan,JOR,11.00
"Virgin Islands, U.S.",VIR,Kazakhstan,KAZ,67.00
"Virgin Islands, U.S.",VIR,Kenya,KEN,2.30
"Virgin Islands, U.S.",VIR,Kiribati,KIR,0.00
"Virgin Islands, U.S.",VIR,"Korea, Democratic People’s Republic of",PRK,8.00
"Virgin Islands, U.S.",VIR,"Korea, Republic of",KOR,25.00
"Virgin Islands, U.S.",VIR,Kuwait,KWT,3.00
"Virgin Islands, U.S.",VIR,Kyrgyzstan,KGZ,11.00
"Virgin Islands, U.S.",VIR,Lao People’s Democratic Republic,LAO,6.00
"Virgin Islands, U.S.",VIR,Latvia,LVA,3.00
"Virgin Islands, U.S.",VIR,Lebanon,LBN,9.00
"Virgin Islands, U.S.",VIR,Lesotho,LSO,0.00
"Virgin Islands, U.S.",VIR,Liberia,LBR,0.00
"Virgin Islands, U.S.",VIR,Libyan Arab Jamahiriya,LBY,0.00
"Virgin Islands, U.S.",VIR,Liechtenstein,LIE,0.00
"Virgin Islands, U.S.",VIR,Lithuania,LTU,5.00
"Virgin Islands, U.S.",VIR,Luxembourg,LUX,1.00
"Virgin Islands, U.S.",VIR,Macau,MAC,2.00
"Virgin Islands, U.S.",VIR,"Macedonia, the former Yugoslav Republic of",MKD,4.00
"Virgin Islands, U.S.",VIR,Madagascar,MDG,1.15
"Virgin Islands, U.S.",VIR,Malawi,MWI,1.15
"Virgin Islands, U.S.",VIR,Malaysia,MYS,12.00
"Virgin Islands, U.S.",VIR,Maldives,MDV,0.00
"Virgin Islands, U.S.",VIR,Mali,MLI,9.20
"Virgin Islands, U.S.",VIR,Malta,MLT,2.00
"Virgin Islands, U.S.",VIR,Marshall Islands,MHL,26.00
"Virgin Islands, U.S.",VIR,Martinique,MTQ,1466.00
"Virgin Islands, U.S.",VIR,Mauritania,MRT,1.15
"Virgin Islands, U.S.",VIR,Mauritius,MUS,1.15
"Virgin Islands, U.S.",VIR,Mayotte,MYT,0.00
"Virgin Islands, U.S.",VIR,Mexico,MEX,180.00
"Virgin Islands, U.S.",VIR,"Micronesia, Federated States of",FSM,57.00
"Virgin Islands, U.S.",VIR,"Moldova, Republic of",MDA,11.00
"Virgin Islands, U.S.",VIR,Monaco,MCO,0.00
"Virgin Islands, U.S.",VIR,Mongolia,MNG,0.00
"Virgin Islands, U.S.",VIR,Montserrat,MSR,23.00
"Virgin Islands, U.S.",VIR,Morocco,MAR,13.80
"Virgin Islands, U.S.",VIR,Mozambique,MOZ,3.45
"Virgin Islands, U.S.",VIR,Myanmar,MMR,5.00
"Virgin Islands, U.S.",VIR,Namibia,NAM,0.00
"Virgin Islands, U.S.",VIR,Nauru,NRU,0.00
"Virgin Islands, U.S.",VIR,Nepal,NPL,14.00
"Virgin Islands, U.S.",VIR,Netherlands,NLD,12.00
"Virgin Islands, U.S.",VIR,Netherlands Antilles,ANT,4.00
"Virgin Islands, U.S.",VIR,New Caledonia,NCL,0.00
"Virgin Islands, U.S.",VIR,New Zealand,NZL,9.00
"Virgin Islands, U.S.",VIR,Nicaragua,NIC,33.57
"Virgin Islands, U.S.",VIR,Niger,NER,2.30
"Virgin Islands, U.S.",VIR,Nigeria,NGA,24.83
"Virgin Islands, U.S.",VIR,Niue,NIU,0.00
"Virgin Islands, U.S.",VIR,Norfolk Island,NFK,0.00
"Virgin Islands, U.S.",VIR,Northern Mariana Islands,MNP,24.00
"Virgin Islands, U.S.",VIR,Norway,NOR,3.00
"Virgin Islands, U.S.",VIR,Oman,OMN,0.00
"Virgin Islands, U.S.",VIR,Pakistan,PAK,58.00
"Virgin Islands, U.S.",VIR,Palau,PLW,27.00
"Virgin Islands, U.S.",VIR,"Palestinian Territory, Occupied ",PSE,16.00
"Virgin Islands, U.S.",VIR,Panama,PAN,8.00
"Virgin Islands, U.S.",VIR,Papua New Guinea,PNG,1.00
"Virgin Islands, U.S.",VIR,Paraguay,PRY,19.00
"Virgin Islands, U.S.",VIR,Peru,PER,32.00
"Virgin Islands, U.S.",VIR,Philippines,PHL,59.00
"Virgin Islands, U.S.",VIR,Poland,POL,31.00
"Virgin Islands, U.S.",VIR,Portugal,PRT,29.00
"Virgin Islands, U.S.",VIR,Puerto Rico,PRI,3964.00
"Virgin Islands, U.S.",VIR,Qatar,QAT,0.00
"Virgin Islands, U.S.",VIR,Reunion*,REU,0.00
"Virgin Islands, U.S.",VIR,Romania,ROM,16.00
"Virgin Islands, U.S.",VIR,Russian Federation,RUS,196.00
"Virgin Islands, U.S.",VIR,Rwanda,RWA,1.15
"Virgin Islands, U.S.",VIR,Saint Helena*,SHN,0.00
"Virgin Islands, U.S.",VIR,Saint Kitts and Nevis,KNA,7027.00
"Virgin Islands, U.S.",VIR,Saint Lucia,LCA,3431.00
"Virgin Islands, U.S.",VIR,Saint Pierre and Miquelon*,SPM,0.00
"Virgin Islands, U.S.",VIR,Saint Vincent and the Grenadines,VCT,3.00
"Virgin Islands, U.S.",VIR,Samoa,WSM,2.00
"Virgin Islands, U.S.",VIR,San Marino,SMR,0.00
"Virgin Islands, U.S.",VIR,Sao Tome and Principe,STP,0.00
"Virgin Islands, U.S.",VIR,Saudi Arabia,SAU,2.00
"Virgin Islands, U.S.",VIR,Senegal,SEN,2.30
"Virgin Islands, U.S.",VIR,Serbia and Montenegro,SCG,25.00
"Virgin Islands, U.S.",VIR,Seychelles,SYC,0.00
"Virgin Islands, U.S.",VIR,Sierra Leone,SLE,0.00
"Virgin Islands, U.S.",VIR,Singapore,SGP,4.00
"Virgin Islands, U.S.",VIR,Slovakia,SVK,8.00
"Virgin Islands, U.S.",VIR,Slovenia,SVN,2.00
"Virgin Islands, U.S.",VIR,Solomon Islands,SLB,0.00
"Virgin Islands, U.S.",VIR,Somalia,SOM,3.45
"Virgin Islands, U.S.",VIR,South Africa,ZAF,4.60
"Virgin Islands, U.S.",VIR,Spain,ESP,20.00
"Virgin Islands, U.S.",VIR,Sri Lanka,LKA,14.00
"Virgin Islands, U.S.",VIR,Sudan,SDN,3.45
"Virgin Islands, U.S.",VIR,Suriname,SUR,11.00
"Virgin Islands, U.S.",VIR,Swaziland,SWZ,0.00
"Virgin Islands, U.S.",VIR,Sweden,SWE,4.00
"Virgin Islands, U.S.",VIR,Switzerland,CHE,6.00
"Virgin Islands, U.S.",VIR,Syrian Arab Republic,SYR,7.00
"Virgin Islands, U.S.",VIR,Taiwan,TWN,10.00
"Virgin Islands, U.S.",VIR,Tajikistan,TJK,15.00
"Virgin Islands, U.S.",VIR,"Tanzania, United Republic of",TZA,1.15
"Virgin Islands, U.S.",VIR,Thailand,THA,14.00
"Virgin Islands, U.S.",VIR,Timor Leste,TLS,0.00
"Virgin Islands, U.S.",VIR,Togo,TGO,1.15
"Virgin Islands, U.S.",VIR,Tokelau,TKL,0.00
"Virgin Islands, U.S.",VIR,Tonga,TON,1.00
"Virgin Islands, U.S.",VIR,Trinidad and Tobago,TTO,2114.00
"Virgin Islands, U.S.",VIR,Tunisia,TUN,3.00
"Virgin Islands, U.S.",VIR,Turkey,TUR,49.00
"Virgin Islands, U.S.",VIR,Turkmenistan,TKM,5.00
"Virgin Islands, U.S.",VIR,Turks and Caicos,TCA,62.00
"Virgin Islands, U.S.",VIR,Tuvalu,TUV,0.00
"Virgin Islands, U.S.",VIR,Uganda,UGA,1.15
"Virgin Islands, U.S.",VIR,Ukraine,UKR,95.00
"Virgin Islands, U.S.",VIR,United Arab Emirates,ARE,1.00
"Virgin Islands, U.S.",VIR,United Kingdom,GBR,65.00
"Virgin Islands, U.S.",VIR,United States of America,USA,15712.00
"Virgin Islands, U.S.",VIR,Uruguay,URY,11.00
"Virgin Islands, U.S.",VIR,Uzbekistan,UZB,43.00
"Virgin Islands, U.S.",VIR,Vanuatu,VUT,0.00
"Virgin Islands, U.S.",VIR,Venezuela,VEN,15.00
"Virgin Islands, U.S.",VIR,Viet Nam,VNM,35.00
"Virgin Islands, U.S.",VIR,"Virgin Islands, British ",VGB,2682.00
"Virgin Islands, U.S.",VIR,"Virgin Islands, U.S.",VIR,0.00
"Virgin Islands, U.S.",VIR,Wallis and Futuna*,WLF,0.00
"Virgin Islands, U.S.",VIR,X,X,0.00
"Virgin Islands, U.S.",VIR,Yemen,YEM,9.00
"Virgin Islands, U.S.",VIR,Zambia,ZMB,1.15
"Virgin Islands, U.S.",VIR,Zimbabwe,ZWE,1.15
Wallis and Futuna*,WLF,Afghanistan,AFG,2.00
Wallis and Futuna*,WLF,Albania,ALB,0.00
Wallis and Futuna*,WLF,Algeria,DZA,0.00
Wallis and Futuna*,WLF,American Samoa,ASM,1.00
Wallis and Futuna*,WLF,Andorra,AND,0.00
Wallis and Futuna*,WLF,Angola,AGO,0.00
Wallis and Futuna*,WLF,Anguilla,AIA,0.00
Wallis and Futuna*,WLF,Antigua & Barbuda,ATG,0.00
Wallis and Futuna*,WLF,Argentina,ARG,2.00
Wallis and Futuna*,WLF,Armenia,ARM,0.00
Wallis and Futuna*,WLF,Aruba,ABW,0.00
Wallis and Futuna*,WLF,Australia,AUS,13.00
Wallis and Futuna*,WLF,Austria,AUT,4.00
Wallis and Futuna*,WLF,Azerbaijan,AZE,0.00
Wallis and Futuna*,WLF,Bahamas,BHS,0.00
Wallis and Futuna*,WLF,Bahrain,BHR,0.00
Wallis and Futuna*,WLF,Bangladesh,BGD,2.00
Wallis and Futuna*,WLF,Barbados,BRB,0.00
Wallis and Futuna*,WLF,Belarus,BLR,0.00
Wallis and Futuna*,WLF,Belgium,BEL,1.00
Wallis and Futuna*,WLF,Belize,BLZ,0.00
Wallis and Futuna*,WLF,Benin,BEN,0.00
Wallis and Futuna*,WLF,Bermuda,BMU,0.00
Wallis and Futuna*,WLF,Bhutan,BTN,0.00
Wallis and Futuna*,WLF,Bolivia,BOL,0.00
Wallis and Futuna*,WLF,Bosnia and Herzegovina,BIH,4.00
Wallis and Futuna*,WLF,Botswana,BWA,0.00
Wallis and Futuna*,WLF,Brazil,BRA,1.00
Wallis and Futuna*,WLF,Brunei Darussalam,BRN,0.00
Wallis and Futuna*,WLF,Bulgaria,BGR,1.00
Wallis and Futuna*,WLF,Burkina Faso,BFA,0.00
Wallis and Futuna*,WLF,Burundi,BDI,0.00
Wallis and Futuna*,WLF,Cambodia,KHM,5.00
Wallis and Futuna*,WLF,Cameroon,CMR,0.00
Wallis and Futuna*,WLF,Canada,CAN,6.00
Wallis and Futuna*,WLF,Cape Verde,CPV,0.00
Wallis and Futuna*,WLF,Cayman Islands,CYM,0.00
Wallis and Futuna*,WLF,Central African Republic,CAF,0.00
Wallis and Futuna*,WLF,Chad,TCD,0.00
Wallis and Futuna*,WLF,Chile,CHL,4.00
Wallis and Futuna*,WLF,China,CHN,35.00
Wallis and Futuna*,WLF,Colombia,COL,1.00
Wallis and Futuna*,WLF,Comoros,COM,0.00
Wallis and Futuna*,WLF,Congo,COG,0.00
Wallis and Futuna*,WLF,"Congo, the Democratic Republic of the",COD,0.00
Wallis and Futuna*,WLF,Cook Islands,COK,4.00
Wallis and Futuna*,WLF,Costa Rica,CRI,0.00
Wallis and Futuna*,WLF,Cote d'Ivoire,CIV,0.00
Wallis and Futuna*,WLF,Croatia,HRV,10.00
Wallis and Futuna*,WLF,Cuba,CUB,0.00
Wallis and Futuna*,WLF,Cyprus,CYP,3.00
Wallis and Futuna*,WLF,Czech Republic,CZE,1.00
Wallis and Futuna*,WLF,Denmark,DNK,2.00
Wallis and Futuna*,WLF,Djibouti,DJI,0.00
Wallis and Futuna*,WLF,Dominica,DMA,0.00
Wallis and Futuna*,WLF,Dominican Republic,DOM,0.00
Wallis and Futuna*,WLF,Ecuador,ECU,0.00
Wallis and Futuna*,WLF,Egypt,EGY,6.90
Wallis and Futuna*,WLF,El Salvador,SLV,2.28
Wallis and Futuna*,WLF,Equatorial Guinea,GNQ,0.00
Wallis and Futuna*,WLF,Eritrea,ERI,0.00
Wallis and Futuna*,WLF,Estonia,EST,0.00
Wallis and Futuna*,WLF,Ethiopia,ETH,1.15
Wallis and Futuna*,WLF,Falkland Islands (Malvinas)*,FLK,0.00
Wallis and Futuna*,WLF,Faroe Islands,FRO,0.00
Wallis and Futuna*,WLF,Fiji,FJI,13.00
Wallis and Futuna*,WLF,Finland,FIN,2.00
Wallis and Futuna*,WLF,France,FRA,8.00
Wallis and Futuna*,WLF,French Guiana,GUF,0.00
Wallis and Futuna*,WLF,French Polynesia,PYF,1.00
Wallis and Futuna*,WLF,Gabon,GAB,0.00
Wallis and Futuna*,WLF,Gambia,GMB,0.00
Wallis and Futuna*,WLF,Georgia,GEO,0.00
Wallis and Futuna*,WLF,Germany,DEU,21.00
Wallis and Futuna*,WLF,Ghana,GHA,0.00
Wallis and Futuna*,WLF,Gibraltar,GIB,0.00
Wallis and Futuna*,WLF,Greece,GRC,21.00
Wallis and Futuna*,WLF,Greenland,GRL,0.00
Wallis and Futuna*,WLF,Grenada,GRD,0.00
Wallis and Futuna*,WLF,Guadeloupe,GLP,0.00
Wallis and Futuna*,WLF,Guam,GUM,0.00
Wallis and Futuna*,WLF,Guatemala,GTM,0.00
Wallis and Futuna*,WLF,Guinea,GIN,0.00
Wallis and Futuna*,WLF,Guinea-Bissau,GNB,0.00
Wallis and Futuna*,WLF,Guyana,GUY,0.00
Wallis and Futuna*,WLF,Haiti,HTI,0.00
Wallis and Futuna*,WLF,Honduras,HND,0.00
Wallis and Futuna*,WLF,Hong Kong,HKG,14.00
Wallis and Futuna*,WLF,Hungary,HUN,4.00
Wallis and Futuna*,WLF,Iceland,ISL,0.00
Wallis and Futuna*,WLF,India,IND,21.00
Wallis and Futuna*,WLF,Indonesia,IDN,9.00
Wallis and Futuna*,WLF,"Iran, Islamic Republic of",IRN,4.00
